0.000000,0.000000,0.000000,0.007000,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.611996,0.004000,0.055000,0.002000,0.000000,0.139000,0.000000,0.000000,0.017000,0.001000,0.000000,0.011000,0.007000,0.000000,0.026000,0.003000,0.000000
0.000000,0.000000,0.000000,0.001000,0.057000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.586996,0.000000,0.010000,0.001000,0.000000,0.063000,0.034000,0.000000,0.058000,0.023000,0.000000,0.016000,0.003000,0.001000,0.046000,0.001000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.020000,0.011000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.542997,0.000000,0.000000,0.000000,0.000000,0.000000,0.163000,0.000000,0.005000,0.039000,0.000000,0.021000,0.001000,0.000000,0.121000,0.000000,0.000000
0.000000,0.000000,0.000000,0.023000,0.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.295000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018000,0.003000,0.000000,0.000000,0.040000,0.000000,0.027000,0.001000,0.000000,0.138000,0.054000,0.000000,0.073000,0.026000,0.000000,0.066000,0.003000,0.000000,0.094000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.066000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.000000,0.189000,0.001000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.290000,0.000000,0.010000,0.000000,0.000000,0.038000,0.108000,0.000000,0.080000,0.045000,0.000000,0.041000,0.007000,0.001000,0.104000,0.003000,0.002000
0.000000,0.000000,0.000000,0.009000,0.064000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,0.000000,0.000000,0.000000,0.000000,0.115000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011000,0.001000,0.000000,0.000000,0.484997,0.000000,0.008000,0.000000,0.000000,0.051000,0.039000,0.001000,0.054000,0.046000,0.000000,0.032000,0.010000,0.006000,0.057000,0.001000,0.004000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959991,0.000000,0.000000,0.000000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000
0.000000,0.000000,0.001000,0.036000,0.069000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.279000,0.003000,0.000000,0.000000,0.000000,0.000000,0.023000,0.004000,0.000000,0.000000,0.037000,0.001000,0.047000,0.001000,0.000000,0.264000,0.010000,0.000000,0.144000,0.009000,0.000000,0.036000,0.002000,0.000000,0.031000,0.000000,0.002000
0.000000,0.000000,0.000000,0.009000,0.029000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011000,0.009000,0.000000,0.000000,0.705994,0.004000,0.017000,0.002000,0.000000,0.103000,0.000000,0.000000,0.034000,0.000000,0.000000,0.007000,0.001000,0.000000,0.001000,0.001000,0.006000
0.000000,0.000000,0.000000,0.016000,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149000,0.001000,0.000000,0.000000,0.000000,0.000000,0.016000,0.008000,0.000000,0.000000,0.389999,0.001000,0.018000,0.001000,0.000000,0.108000,0.007000,0.000000,0.077000,0.032000,0.000000,0.043000,0.010000,0.000000,0.048000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.688995,0.000000,0.000000,0.000000,0.000000,0.003000,0.133000,0.000000,0.003000,0.017000,0.000000,0.005000,0.000000,0.000000,0.065000,0.000000,0.000000
0.000000,0.000000,0.000000,0.013000,0.058000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.028000,0.000000,0.000000,0.000000,0.000000,0.088000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014000,0.004000,0.000000,0.000000,0.344999,0.000000,0.055000,0.000000,0.000000,0.140000,0.046000,0.000000,0.056000,0.048000,0.000000,0.023000,0.006000,0.001000,0.074000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.908992,0.002000,0.016000,0.001000,0.000000,0.046000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.003000,0.084000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015000,0.000000,0.000000,0.000000,0.001000,0.147000,0.001000,0.000000,0.000000,0.000000,0.000000,0.020000,0.003000,0.000000,0.000000,0.366999,0.000000,0.030000,0.001000,0.000000,0.088000,0.025000,0.000000,0.074000,0.022000,0.000000,0.049000,0.008000,0.002000,0.057000,0.001000,0.002000
0.000000,0.000000,0.000000,0.015000,0.045000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.181000,0.001000,0.000000,0.000000,0.000000,0.000000,0.002000,0.000000,0.000000,0.000000,0.353999,0.000000,0.000000,0.000000,0.000000,0.034000,0.106000,0.000000,0.064000,0.041000,0.000000,0.037000,0.002000,0.000000,0.117000,0.000000,0.000000
0.000000,0.000000,0.000000,0.001000,0.014000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.472997,0.000000,0.002000,0.000000,0.000000,0.002000,0.276000,0.000000,0.007000,0.020000,0.000000,0.011000,0.002000,0.000000,0.127000,0.000000,0.000000
0.000000,0.000000,0.001000,0.053000,0.079000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.249000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035000,0.010000,0.000000,0.000000,0.106000,0.002000,0.029000,0.004000,0.000000,0.260000,0.006000,0.000000,0.087000,0.002000,0.000000,0.025000,0.002000,0.002000,0.032000,0.005000,0.009000
