0.000000,0.009961,0.052467,0.008672,0.003893,0.003470,0.003503,0.004069,0.008483,0.030814,0.189212,0.191283,0.110391,0.188893,0.169805,0.139401,0.214167,0.119102,0.128828,0.167324,0.042415,0.012116,0.012474,0.012682,0.011178,0.009551,0.008099,0.007148,0.007298,0.009043,0.007858,0.006536,0.006198,0.006113,0.006680,0.006862,0.006523,0.007077,0.007604,0.009219,0.012956,0.019629,0.012975,0.005462,0.002565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000254,0.000924,0.000553,0.000417,0.000397,0.000404,0.000404,0.000410,0.000488,0.105931,0.502884,0.177526,0.032982,0.028691,0.033418,0.057220,0.029596,0.025853,0.001647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002572,0.016777,0.024303,0.045365,0.028138,0.012786,0.013203,0.017396,0.012155,0.006439,0.006113,0.005625,0.004349,0.005189,0.004967,0.005286,0.004590,0.005951,0.006940,0.007806,0.014785,0.032656,0.057585,0.117350
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000299,0.001549,0.002389,0.009186,0.019134,0.018822,0.023971,0.026699,0.024596,0.019030,0.020970,0.023301,0.022630,0.022051,0.023854,0.025059,0.027656,0.029714,0.030638,0.027728,0.030638,0.028932,0.033939,0.053594,0.070404,0.069010,0.059577,0.072923,0.072025,0.072461,0.108991,0.129023,0.138158,0.186048,0.228372,0.121790,0.047611,0.066113,0.011113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001706,0.007402,0.081914,0.183607,0.301868,0.152396,0.107988,0.159323,0.003796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000625,0.005736,0.006953,0.007878,0.011152,0.008607,0.012109,0.007747,0.005911,0.004948,0.006198,0.007207,0.007865,0.013978,0.184121,0.085273,0.140690,0.197552,0.140781,0.109017,0.034486,0.001029,0.000111,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000052,0.001055,0.004635,0.007051,0.009193,0.006426,0.008379,0.009388,0.009674,0.014297,0.022604,0.015605,0.008457,0.007415,0.006445,0.005326,0.004850,0.004648,0.004668,0.007096,0.009609,0.009251,0.010026,0.010462,0.011159,0.014375,0.012878,0.016178,0.018138,0.019388,0.019551,0.020462,0.021504,0.024785,0.031947,0.041432,0.047786,0.062826,0.064447,0.053027,0.056354,0.061745,0.077773,0.128568,0.238242,0.760820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000443,0.001829,0.001471,0.001367,0.001530,0.001986,0.002148,0.010475,0.030755,0.019857,0.039727,0.093763,0.752220,0.021250,0.006973,0.005488,0.008717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000410,0.008438,0.635768,0.118652,0.085228,0.027578,0.019193,0.011667,0.009316,0.005996,0.004531,0.005840,0.003262,0.002350,0.002884,0.002747,0.002689,0.002331,0.002786,0.002923,0.002663,0.003607,0.003919,0.004818,0.005293
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004004,0.012292,0.022051,0.027650,0.030241,0.025749,0.022148,0.025352,0.024434,0.041458,0.032773,0.033763,0.037819,0.041302,0.046361,0.051758,0.083001,0.098040,0.061035,0.039388,0.030723,0.032897,0.026432,0.027311,0.036510,0.037663,0.031335,0.037936,0.064499,0.064701,0.036185,0.028997,0.025286,0.026777,0.035651,0.066328,0.112363,0.166185,0.145052,0.148451,0.056686,0.001413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004531,0.008952,0.007318,0.005521,0.007747,0.016178,0.022357,0.014154,0.009687,0.010260,0.064870,0.139245,0.262493,0.276836,0.128939,0.020508,0.000404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000977,0.002923,0.025755,0.075169,0.022949,0.013457,0.008659,0.005462,0.004199,0.004785,0.004447,0.003594,0.004303,0.004258,0.004245,0.004297,0.003958,0.004290,0.003906,0.006211,0.008874,0.022135,0.091191,0.155436,0.152135,0.084518,0.086061,0.061445,0.021901,0.006126,0.006263,0.005618,0.009805,0.010632,0.011419,0.012533,0.020378,0.017806,0.007728,0.000137,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.002598,0.012910,0.028568,0.029714,0.047754,0.040469,0.038483,0.032031,0.029772,0.032480,0.031029,0.030495,0.035983,0.033704,0.040046,0.045371,0.043431,0.044505,0.042480,0.040885,0.036341,0.036478,0.036230,0.039499,0.049701,0.058965,0.055892,0.082324,0.098275,0.106934,0.173105,0.188034,0.171966,0.107357,0.043496,0.030514,0.002148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009128,0.106380,0.361628,0.190553,0.102220,0.106120,0.019290,0.013079,0.013294,0.016510,0.024967,0.030495,0.006335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002038,0.083255,0.078815,0.168092,0.309160,0.266400,0.055228,0.031217,0.005391,0.000404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000267,0.000775,0.003184,0.011328,0.041484,0.061139,0.067943,0.030944,0.016009,0.012083,0.012057,0.018281,0.023105,0.025872,0.028385,0.028529,0.036035,0.040560,0.056758,0.077871,0.064128,0.062956,0.078861,0.069512,0.078639,0.094206,0.100169,0.083893,0.075052,0.085749,0.094935,0.101966,0.110208,0.166901,0.140215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001615,0.011914,0.020423,0.077129,0.028275,0.018457,0.019850,0.100931,0.137044,0.467103,0.032031,0.026387,0.048184,0.010462,0.000195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.001087,0.006426,0.015820,0.019245,0.014785,0.007806,0.004447,0.004850,0.004694,0.003600,0.004063,0.004023,0.003327,0.004095,0.004193,0.004186,0.003887,0.004967,0.005729,0.005599,0.021829,0.391621,0.149974,0.095475,0.036087,0.014440,0.011270,0.016836,0.042461,0.035469,0.016361,0.001569,0.001159,0.001426,0.001595,0.001504,0.001387,0.001882,0.003802,0.008125,0.011595,0.006419,0.000879,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000612,0.000905,0.000801,0.000475,0.000449,0.000384,0.000404,0.000345,0.000378,0.000384,0.000358,0.000404,0.000553,0.001100,0.000938,0.000859,0.000951,0.001009,0.001257,0.001107,0.001087,0.001048,0.001126,0.001139,0.001751,0.002982,0.005846,0.006309,0.005944,0.008366,0.007760,0.008398,0.009108,0.013379,0.016543,0.031048,0.173574,1.690918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000469,0.000625,0.000684,0.000690,0.000801,0.000807,0.001100,0.001888,0.002396,0.003464,0.011230,0.974668,0.001178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.000039,0.000306,0.962064,0.015163,0.007389,0.002422,0.001725,0.001263,0.001387,0.001230,0.000905,0.001035,0.001152,0.000527,0.000345,0.000267,0.000319,0.000202,0.000221,0.000254,0.000150,0.000215,0.000189,0.000189,0.000143
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003984,0.012370,0.033385,0.041947,0.050215,0.060124,0.064883,0.063613,0.050931,0.073424,0.050775,0.044883,0.042337,0.039316,0.044883,0.050020,0.112624,0.131146,0.070605,0.043581,0.036712,0.034056,0.018919,0.016387,0.026172,0.028294,0.019401,0.024818,0.050540,0.044284,0.022578,0.020918,0.021439,0.024375,0.031882,0.070924,0.084017,0.091842,0.091973,0.103392,0.050703,0.001328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,0.001719,0.001882,0.003763,0.011393,0.018861,0.014408,0.010397,0.011191,0.062767,0.100911,0.212383,0.278190,0.220052,0.051784,0.000254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000996,0.002930,0.044447,0.142585,0.033691,0.021393,0.020273,0.019798,0.015117,0.017005,0.015443,0.011471,0.008438,0.005859,0.006133,0.005579,0.005729,0.006315,0.005638,0.008633,0.011842,0.026816,0.089512,0.114863,0.109401,0.037611,0.062500,0.050612,0.019583,0.005931,0.005566,0.005117,0.006927,0.008190,0.009355,0.010658,0.014030,0.009941,0.003887,0.000169,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034980,0.046673,0.041270,0.048802,0.064622,0.085280,0.081562,0.101289,0.135345,0.080579,0.062533,0.059596,0.077448,0.079993,0.132435,0.240872,0.188861,0.096562,0.053424,0.049941,0.053477,0.023184,0.007070,0.006940,0.007279,0.007279,0.007155,0.008874,0.010605,0.011706,0.016706,0.015833,0.016081,0.015495,0.013483,0.014023,0.002741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001439,0.002357,0.002682,0.004290,0.009857,0.017441,0.012083,0.007493,0.006634,0.005397,0.005762,0.071296,0.219661,0.440280,0.124043,0.066602,0.002682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.122507,0.273398,0.077708,0.038965,0.038633,0.038184,0.026790,0.028743,0.027077,0.022044,0.031732,0.007624,0.007194,0.005983,0.007363,0.007949,0.007318,0.012077,0.055417,0.027246,0.031589,0.015332,0.005430,0.003548,0.003613,0.003405,0.002715,0.003138,0.003223,0.002780,0.003633,0.004570,0.006803,0.011191,0.019525,0.010599,0.004941,0.000000,0.000000,0.000000,0.000000
