R,G,B,x,y
0.862921121834149,0.301468162785948,0.100292509191176,0.282497928125,0.395686285416667
0.866213924632352,0.525134510314542,0.118601677389706,0.4084889734375,0.50186375625
0.84868728298611,0.612764833537582,0.129198542177287,0.2655602140625,0.631172577083333
0.316699359170752,0.765035641339869,0.20154518995098,0.4921417234375,0.798853497916667
0.774827180351307,0.344325891033497,0.28457169117647,0.4589459296875,0.440305014583333
0.161432253370098,0.297907373366013,0.764437027675653,0.76754500625,0.448324266666667
0.855881101919934,0.18981538500817,0.104991664113562,0.3971079203125,0.40608760625
0.316748634089052,0.410917713439542,0.692554010927287,0.545481371875,0.4691386125
0.746193665747549,0.500275326797386,0.269419321895425,0.463339959375,0.476608810416667
0.804761093239378,0.0675046594158495,0.134194878472222,0.324476746875,0.179192202083333
0.696045292075163,0.633136118770425,0.261704248366013,0.4694161046875,0.510415758333333
0.754586665134804,0.376281530841503,0.306239059946895,0.46459240625,0.4473892375
0.580810355392157,0.355601102941176,0.0826179534313724,0.1225392703125,0.6493792625
0.207199652777777,0.544759561376634,0.711381727430555,0.5555063859375,0.514567147916667
0.181866485396241,0.19051429738562,0.692687793607026,0.7440439171875,0.374283302083333
0.63489098243464,0.596925806781046,0.0755730826184639,0.2794728765625,0.88388725625
0.855541768790849,0.77933061427696,0.0819905152165031,0.37695715,0.68178466875
0.393944533803105,0.125406581903595,0.584376953125,0.6199781390625,0.223515033333333
0.0572660590277777,0.53082328686683,0.242840405433006,0.5702364109375,0.884323454166667
0.792278275633169,0.522978030535131,0.205905509599673,0.4499758484375,0.4841835375
0.880549760008169,0.727788347630718,0.0996759599673201,0.3819433171875,0.615883466666667
0.473738996119281,0.15009987745098,0.648568818933823,0.57270821875,0.274193414583333
0.683214677798203,0.673122242647059,0.249793364481209,0.469796821875,0.52320901875
0.874644352532679,0.622365540747549,0.105852902879902,0.37498886875,0.568688014583333
0.778922066482843,0.530276424632353,0.118952997344771,0.213308421875,0.63146856875
0.849826963337418,0.156552236519608,0.0734481336805554,0.365544553125,0.388017383333333
0.131528594771242,0.381941253063725,0.821087380004084,0.652209621875,0.49775896875
0.421541015625,0.169851396548202,0.652674632352941,0.5521277015625,0.367611779166667
0.855704031352123,0.204925321691176,0.0937204605800651,0.389250409375,0.4139251375
0.853690231821895,0.231383093341503,0.080571014603758,0.3224585328125,0.400798220833333
0.165195197610294,0.282102749693627,0.758599762561274,0.763453371875,0.43765340625
0.119788628472222,0.764123021343954,0.805166768790849,0.6200750640625,0.656761902083333
0.259209124795751,0.116181091707516,0.585536317912582,0.68250200625,0.265082204166667
0.424535028594771,0.148247012867647,0.641754901960784,0.565357978125,0.328203960416667
0.582544424019608,0.267844452103758,0.0718823529411763,0.1227322921875,0.510446154166667
0.17269038500817,0.233773207720588,0.729342550040849,0.7554409203125,0.406682525
0.129306040645425,0.324493540645425,0.712392424938725,0.8241821296875,0.499270510416667
0.127648807700163,0.537188738255719,0.861948044321895,0.738947846875,0.568948383333333
0.270802236519608,0.693900186376634,0.539416028390523,0.529892815625,0.559591827083333
0.818453124999999,0.294106336805555,0.0978376608455881,0.2233272421875,0.369739927083333
0.826591452205882,0.364904679840686,0.101617238562091,0.2763600546875,0.47264139375
0.331304904513889,0.1248539624183,0.574272122651144,0.7175794828125,0.149013591666667
0.116385378370098,0.713666219873366,0.857636118770424,0.65157720625,0.633966152083333
0.836841082005718,0.321081048304738,0.0869385212418299,0.341221790625,0.467725897916667
0.102752361621732,0.693197597528595,0.689309257557189,0.6476466,0.7510626875
0.840632123161764,0.526329069648693,0.153642080269607,0.43192805625,0.490106941666667
0.10822274560866,0.724105787888072,0.694316087111928,0.631135903125,0.73863925
0.502814593545752,0.159126148897058,0.577035832822712,0.5113664109375,0.0966523979166667
0.148980698529411,0.364854587928921,0.790573350694444,0.7737391640625,0.489895647916667
0.896725758272058,0.252451937806373,0.112064185049019,0.285789315625,0.330391216666667
0.115221800959967,0.665735945159314,0.875774880004084,0.6690192078125,0.6121291125
0.115629148794934,0.713361085580065,0.837144697201797,0.6191844765625,0.608292345833333
0.123988804636438,0.545559653288399,0.807364289726306,0.595630434375,0.53307671875
0.141095435049019,0.442532909517974,0.831706839767156,0.7550327703125,0.5246798625
0.112367685355392,0.68753244995915,0.797525952308006,0.598398353125,0.588596702083333
0.747498965992647,0.316658037173202,0.0850520705678103,0.20932329375,0.489035729166667
0.880694840175653,0.779717920241012,0.108382480596405,0.327584478125,0.721616466666667
0.278340137357026,0.141163705065359,0.634310674530229,0.6093559203125,0.35683583125
0.840220588235293,0.769745557598039,0.0998750127655226,0.415854225,0.60584216875
0.382069801879085,0.13932124438317,0.634239889705882,0.5920618953125,0.31365121875
0.558344477634804,0.554094924428105,0.0665752527573528,0.3088868734375,0.916150858333333
0.320530381944445,0.599249029820261,0.580171747344771,0.5284189265625,0.51792530625
0.885951184640522,0.262332095077614,0.117956584456699,0.2594498328125,0.31460256875
0.133334801368464,0.346351141237745,0.794512140012254,0.631567478125,0.485592514583333
0.117065257352941,0.595358864379085,0.875662658292483,0.6615760421875,0.572973252083333
0.795562155330882,0.112732587826797,0.375058159722222,0.4090194703125,0.222570175
0.20573779616013,0.14658154616013,0.645640522875817,0.72805708125,0.323927089583333
0.568090916053922,0.832366153492646,0.111037671058006,0.4496456375,0.7464781
0.133029718137255,0.492771880106209,0.849273067299836,0.74575828125,0.548436902083333
0.875876506331699,0.626323350694444,0.110085414113562,0.345611471875,0.596068925
0.455785003063726,0.821379914726307,0.295497944750817,0.4946100578125,0.611830070833333
0.129599673202614,0.497821703941994,0.841363038705065,0.757776509375,0.55843894375
0.823064351000816,0.531396688623366,0.12499516186683,0.254033171875,0.580593316666667
0.325224366830065,0.185905177696078,0.683804904513889,0.577139915625,0.388804829166667
0.208836818321078,0.781100362540849,0.453555083231209,0.534485059375,0.645934572916667
0.857298636642156,0.366278773488562,0.09713782935049,0.3850867859375,0.470422933333333
0.681258769914216,0.505236277062908,0.339355685763888,0.4771615671875,0.477356304166667
0.211979485804738,0.18166553053513,0.680828086703431,0.610893965625,0.407115045833333
0.261990196078431,0.699081571691176,0.543006752961601,0.5313681234375,0.56352233125
0.856666232638888,0.543094222324346,0.110686312806372,0.3303420515625,0.56600650625
0.332607409109477,0.213637522977941,0.0530230545343136,0.0335779984375,0.67999356875
0.841832031249999,0.55590709252451,0.124969337214052,0.275986290625,0.586996839583333
0.114233277165032,0.734950610191993,0.684453699448529,0.5786806140625,0.630414385416667
0.825880182802287,0.484750702103758,0.117604562397876,0.2688097203125,0.54695440625
0.100703520731209,0.664214486315359,0.803451822916666,0.6810867953125,0.692702410416667
0.875702780330882,0.134797972834967,0.0890198503880717,0.3514211015625,0.337644595833333
0.117700852736928,0.528891416462418,0.867621706495097,0.6792027796875,0.556754922916667
0.861780318116829,0.63337313623366,0.115596596711601,0.4129985515625,0.535772395833333
0.876923738766339,0.632230724060457,0.107027624591503,0.36485723125,0.58275630625
0.727115553513071,0.166169589971405,0.0707513020833332,0.1710892953125,0.270554947916667
0.536854996425654,0.840860919628267,0.121610498366013,0.461445809375,0.696446083333333
0.859217307495914,0.116216196895425,0.108968418096405,0.2823897984375,0.21185869375
0.857102724162581,0.321823440053105,0.105717141544117,0.2589879265625,0.3895648
0.329477302900327,0.783266084558823,0.398163500816993,0.51502198125,0.6058051875
0.26965225439134,0.792856438929738,0.385944865706699,0.5213958921875,0.641932285416667
0.14115074805964,0.338062334048202,0.746544845281862,0.804195125,0.489458122916667
0.816265433517156,0.712433466094771,0.104237106821895,0.2773508875,0.781165679166667
0.111285117953431,0.72558194189134,0.782506408292483,0.6454177703125,0.695593575
0.309025556576797,0.110423240910948,0.561506204044118,0.6440505375,0.2519684
0.116927925857843,0.769033854166666,0.727225439133986,0.6032778109375,0.6852545
0.83924134497549,0.348426866319444,0.0908309334150325,0.3442870453125,0.478381414583333
0.606867915134804,0.172965277777777,0.0512653952205881,0.1298253375,0.368378920833333
0.879132301879084,0.641467090482026,0.111616051368464,0.34364101875,0.603369210416667
0.37269939746732,0.317965673508987,0.693552032271241,0.5450333375,0.438357095833333
0.839209239685457,0.757746949040032,0.103433057598039,0.419026628125,0.59389178125
0.857666092218136,0.26159392871732,0.12509375,0.410174003125,0.429407197916667
0.828539432700163,0.490628510518791,0.174489417381536,0.438269684375,0.479137366666667
0.338010901756536,0.79295738868464,0.379558478860294,0.5129581296875,0.61273755
0.36471448631536,0.227177849264706,0.693168875102124,0.55770303125,0.406982645833333
0.114786713643791,0.656651871425653,0.833822648590685,0.6114766078125,0.57589444375
0.216628357332516,0.160932508680555,0.668771497140523,0.75895946875,0.31750834375
0.839992991727941,0.324438916973039,0.0872549530228756,0.3501582,0.468126995833333
0.298347222222222,0.274597043504902,0.723211997038398,0.567035384375,0.431581883333333
0.722682010825163,0.469856477226307,0.110519646139706,0.18293175,0.62176354375
0.113619000204248,0.708237630208333,0.84715882863562,0.6625857359375,0.655481479166667
0.876004046670751,0.757665402879901,0.0928858634599671,0.374636428125,0.651309075
0.827468073427287,0.778328278186274,0.101435712826797,0.4208799796875,0.606072589583333
0.671462303410947,0.157152471405228,0.579260340073529,0.4547329,0.171119320833333
0.849639233558006,0.155577244178921,0.0756695006127449,0.370541046875,0.389785941666667
0.48343257250817,0.205718532986111,0.632599481719771,0.5298975015625,0.391557170833333
0.727573120915032,0.685064376531862,0.206814797794117,0.4605591046875,0.528054920833333
0.803500229779411,0.811306181066176,0.088811453227124,0.4170550640625,0.646606920833333
0.0888654513888887,0.667204401552287,0.477805491727941,0.59753128125,0.808041935416667
0.144799925959967,0.418613217422385,0.7877172436683,0.595688453125,0.496334652083333
0.239783075469771,0.20402445874183,0.698124476613562,0.593567715625,0.4145735
0.18786439185049,0.697069023182189,0.637720958435457,0.5491747203125,0.570913377083333
0.160815053104575,0.522833282271242,0.766260161356209,0.5734097625,0.515137354166667
0.863239468443627,0.730224073223039,0.115882927389706,0.2863415078125,0.732816389583333
0,0,0,1.0549348671875,0.531714427083333
0.0889729115604573,0.178910105187908,0.508133514603758,0.8976620109375,0.45687368125
0.808385812397875,0.185252693525326,0.263234400531045,0.444890853125,0.39301154375
0.581589856515523,0.257266250510621,0.551984923917483,0.50611210625,0.411875195833333
0.142877859477124,0.41895934180964,0.840977864583333,0.7226788375,0.5095968875
0.870102022058823,0.198078010110294,0.0826709558823528,0.3235441390625,0.366406477083333
0.324760557087418,0.132997995812908,0.62238010620915,0.6051333265625,0.328385016666667
0.77375035743464,0.772390267565359,0.0918037173202612,0.3548694046875,0.807933277083333
0.129633310355392,0.508392386642157,0.862334597120097,0.7253905125,0.551445916666667
0.827069125306372,0.799135723039215,0.0904320363562089,0.4112759328125,0.63912205
0.117482268688725,0.531712597017974,0.868373276654411,0.6830338734375,0.559210608333333
0.803514169730391,0.127511016646242,0.427127272263072,0.429677165625,0.262951539583333
0.835487847222221,0.427930325776144,0.110000165951797,0.2976542328125,0.507433964583333
0.891146305657679,0.761416168811274,0.107873838337418,0.34284911875,0.678818810416667
0.174463605494281,0.222881957209967,0.722646969464869,0.7470377890625,0.400251035416667
0.333534837111928,0.114129914726307,0.566244510825163,0.6358217296875,0.245290416666667
