x,y
-69.169529,1.95597999520299
-119.897047,119.857774054678
-14.379656,-20.7091893951292
-9.52960000000002,-9.72987546111887
-26.172741,-16.752942523396
-106.93077,141.242601264695
1.09913399999999,33.837419824205
-44.075433,1.98040306861785
7.222982,-26.0033773151991
107.01416,-12.0989187325032
-57.712896,3.01706867828582
-23.676469,-9.06060841278185
-32.555128,-34.7417174397528
13.883373,-18.8872138096301
11.33811,-28.7201432557248
-1.892154,-8.08016737005084
-63.097243,-1.2518813077742
-33.526475,83.2016162646947
-18.385185,29.4484379292142
-11.213924,-26.1461914127822
-107.234885,188.754950612296
44.96916,3.26933548311916
-1.528009,17.8150251699142
69.647835,35.407179409704
-38.66871,5.72940584557114
-67.612523,-0.273117252012128
7.93439899999998,12.5225334626642
-10.145747,-32.4461732454972
-24.411796,8.25950165411697
-14.271712,-7.19118839141714
-55.035431,15.6891318418582
59.540388,4.04120000634086
65.731164,-17.0851914127819
-74.824418,22.0366580686182
-12.117666,12.165649246132
-49.630737,5.21571212066789
-128.904572,94.5223867935218
-1.12547000000001,33.9561148734518
-6.30425300000002,-34.5542094127819
23.012063,2.95655816620217
30.068344,15.0278931699142
-5.73652899999996,13.0950850862708
111.305513,193.763758692226
-4.31314900000001,45.441552887392
-11.808615,7.72178268199798
4.31338399999999,1.08035962903887
679.480437,104.401348054678
-57.349249,3.52290771639412
-92.7750560000001,-25.6987732836062
-15.393726,98.3972382646946
-163.901147,102.896142264695
-55.444941,17.8050404942572
-39.901495,3.07787111044001
-76.968582,-5.34345647505899
-20.031206,-100.099420732503
216.507325,33.4816739952032
-84.3754,31.7310721662018
-82.765904,-32.3034066321168
-11.331773,-20.8069834127822
-4.73742899999996,-33.8114491200331
107.483533,-72.2304797882652
-21.276558,-41.1885076070388
5.858903,-31.3365990642708
-42.190279,4.26633126378499
30.490455,-2.33368762840388
10.185648,-12.7188433635361
-46.324959,-29.9671090633608
0.623946000000046,74.3955986225239
16.567409,-21.3858464230102
-49.975604,34.2124011559738
17.323112,-14.4795856841659
18.759922,18.2732565528219
237.408039,0.0338375909298065
81.924887,-7.22852348528684
58.656064,25.8181338390558
-33.706359,6.05057141712985
103.856455,25.4931445388809
-2.459609,16.3184988102649
-4.20132599999999,-13.5844174295248
62.432943,10.718196068618
-61.041463,59.4551438176898
-7.02929699999999,22.9229176150992
7.72539499999999,4.87006451471282
61.228804,-1.64947268045381
43.149069,20.292670114152
-25.891922,3.15702422196298
10.537574,-2.14480494532185
-43.334882,78.7645812646946
10.426307,-14.0612964750592
8.33913999999999,2.34547540318897
-128.574867,95.597552333487
-34.475913,-0.218597252011818
73.1881069999999,-12.7484442204191
9.86264100000002,62.257867587218
240.252576,-34.751374412782
55.786009,-21.4232900215402
-184.048697,65.4297506429801
15.984543,-2.95269802896502
243.443723,-1.2087741860218
-5.46674000000002,-21.5383584815752
11.669966,-18.289309670226
76.992876,19.8344026364638
-118.48261,55.894084747988
164.948514,36.0596545741869
-46.585842,2.08225494315397
-16.638271,4.78678116991415
77.120262,18.870296016569
84.373461,5.90373289110485
61.610158,-3.80897762469201
-46.151959,20.6347558557988
87.801284,-2.95230204941984
-10.170894,4.38670351842515
-96.451333,49.6472167238202
