R.gauss,G.gauss,B.gauss,x,y
-0.144488312207837,-1.28212101005616,0.407941419188885,383.874527,140.88347
1.66504340807147,0.508092305133422,-0.476993664082371,196.883579,296.712728
-0.476993664082371,1.29359834103413,-0.0739389776200989,332.419561,363.65769
-1.16072378552085,0.446349707566195,1.83887165399534,399.78185,271.471422
-1.71735632826212,0.471389465588488,1.34130890483236,448.292842,324.634493
1.17558628248485,-0.681580109834208,-1.08545027044417,250.699027,197.218509
-0.908457868537385,0.0638986225930184,1.89613604074918,458.480141,259.550067
-0.659631227722116,-0.378182930072053,0.991014865227371,490.566294,214.314475
1.23781621189474,0.346095787306239,-0.491070446210858,191.498791,284.206253
1.0945216127303,-0.583672667898502,-1.5809646796499,208.539066,192.378399
-0.634929301696065,-0.53390596716881,0.882285607346063,394.708259,213.541134
0.700657983026444,-1.91147118828749,-0.081474083060691,253.58476,110.527741
0.931396788224742,-0.40250462224126,-1.37920301797242,203.607292,210.042425
-1.43303389228667,0.739603759958828,1.12700525366775,383.378051,288.638179
-0.516658450422623,0.18765277683212,0.863955407166258,358.484998,245.452253
-0.668998392332415,1.09909123717521,0.126797216205564,350.582754,311.928591
-2.14481011722988,-0.236316849460652,0.190201993371232,578.879779,329.509114
-0.916050593198315,1.1317435708921,0.157152230273319,357.645024,328.811698
-0.700657983026444,-0.397079696944688,1.08094792249234,442.797436,216.59511
-0.126797216205564,-0.58962131923639,0.653418502909723,351.080997,193.348777
-0.172382456844294,0.443584993383799,0.152083752047593,332.433329,249.072985
-0.502402223373355,-0.860324140001676,0.601581798843501,398.928974,190.102985
1.27644515749782,0.0413298117447388,-0.908457868537385,240.592088,242.283405
0.874918262257221,0.154617494654456,-0.519522246623015,179.994344,268.988997
-1.14611335660259,0.946965530599464,1.36001185053937,407.401401,317.682434
-0.380874057516038,-1.27081013073041,0.405221523481836,394.744048,171.070787
-1.29940145154036,0.557153470169786,2.74810910322958,425.439178,290.630184
0.0413298117447388,-0.935267713852561,0.394371620215213,339.009296,168.143354
-0.134373933027236,0.10914571882752,0.303854476684253,335.607712,232.699767
-0.474189703220406,-0.519522246623015,0.838769976690004,379.406162,209.335284
0.346095787306239,1.72840252057389,-0.394371620215214,289.878612,296.11978
-1.50677581061068,0.00876454673682838,1.04568975217935,514.472359,283.305839
-1.4400609712286,-1.50677581061068,0.076450191884726,572.921735,161.768884
-1.2596595375825,0.697460764393524,1.6958721764973,399.311375,287.344911
-0.882285607346064,-0.0865000314554228,1.44715988862754,415.380306,241.312534
0.101591509420012,-0.367445532417981,-1.71735632826212,69.149422,281.479385
0.986931289852028,-0.351418073509011,-1.18564066531454,193.249327,207.581511
-0.565948821932863,0.943051922063731,0.226029056577955,350.23703,293.507928
-0.37549453871254,1.28783846983403,0.0413298117447388,335.339475,304.313115
-0.970758944091136,0.131847525037031,1.32306372790702,384.907631,251.701399
0.61060888156722,-1.62625178541637,0.0037561950583956,263.679562,109.619986
0.531020468249798,1.6958721764973,-1.6958721764973,255.936588,351.543472
0.449117837709448,-1.29940145154036,0.0915281658187359,295.153577,150.43403
-0.656521697761549,-0.340783286911806,1.15095621341549,466.612628,217.692004
-0.766201453677858,-0.491070446210858,0.950893697199062,415.632149,216.518668
-1.53057636850434,0.900917158161006,0.124273282084069,370.759119,371.386604
1.08545027044417,0.324902657855319,-0.471389465588488,184.819506,284.148378
0.169841402883129,2.40928031214796,-0.61362896379351,292.278008,329.220201
-0.41339030127748,-1.60774011966837,0.288156724522299,432.79209,138.179381
-1.32306372790702,0.807149390301506,1.60774011966837,419.427151,315.623558
-1.07646738061097,0.954836591643717,1.50677581061069,401.768153,306.721677
-1.60774011966837,0.348755695517045,1.63572047679064,468.769493,307.282469
0.0237914236895723,-0.986931289852028,0.346095787306239,357.702254,72.6296600000002
0.746203563962326,1.46158070917414,-1.53057636850434,237.491855,355.08374
0.359420261834756,-0.37549453871254,0.011268797168804,305.239347,204.549522
1.05438149344627,-2.19767845464964,-0.330186904397919,228.800966,111.957122
0.241470072230908,2.14481011722988,-1.16072378552085,281.04309,346.31621
-0.995115033600283,0.828137900434687,-0.0187820353438261,350.667887,384.882724
0.0187820353438261,-1.00751716406563,0.551313798008786,364.210145,122.236126
1.02853910963827,-0.67527588900212,-1.64533813413102,237.326648,198.127334
-1.62625178541637,0.0915281658187359,1.06757052387814,513.198059,302.734499
-1.30524865387087,0.465800033158564,1.49137093024321,390.526153,270.699619
-2.05416174130811,-0.574788174455178,0.180012369792705,572.234346,257.03704
0.571836764903184,0.144488312207837,-0.241470072230908,288.860871,231.008929
-0.842335117248368,-0.141958371778012,1.00336597257717,511.935385,247.697051
0.38626462123273,0.238892667849114,-1.0200762327862,119.225302,353.876508
-0.192752446540576,1.59868725959458,-0.272529664459842,313.03501,357.269713
-1.38571428054967,0.354082944779782,2.14481011722988,462.108895,290.786692
1.3474909138679,0.18510477917444,-0.874918262257221,240.466577,254.597061
-1.10830001795819,0.223460884365049,2.22659989524006,440.197787,269.496179
-1.79957309902681,0.262148711467555,1.28212101005616,489.138116,319.228458
-1.73966372820952,0.56889032813667,0.174924624360856,396.589464,385.570114
0.71029297133979,-1.57228652838263,-0.124273282084069,276.616086,162.669621
1.81236336286033,0.519522246623015,-0.742899617105447,230.806765,284.147683
-0.931396788224743,0.116706161982469,1.29940145154036,384.178706,250.356836
0.835215465345297,-0.197857134056242,-1.11293984523014,203.971046,229.865348
-0.542589329495759,0.21832894034638,0.88970115508476,359.962058,246.628528
-1.63572047679064,0.580706082750039,1.01168579050441,434.641005,346.089565
0.508092305133422,1.71735632826212,-1.55527696958423,257.595175,357.075701
0.0613895795169814,0.440823665661185,-1.79957309902681,252.242363,429.730288
0.226029056577955,-0.52239030995432,-1.97779313781453,92.889088,222.164014
1.44715988862754,1.03707629941914,-1.21131624319561,248.816582,306.077482
-0.742899617105447,0.0689179316599668,1.09909123717521,373.504207,244.442811
-1.54693831055869,0.733036015104032,0.874918262257221,417.127215,350.683102
-1.2165480365286,0.742899617105447,1.79957309902681,402.923605,291.158057
-0.332832479920312,1.40560934407114,-0.0438362079597167,330.759553,313.471119
0.275129454289906,2.22659989524006,-0.479801380192749,289.057887,309.992678
0.510943515328731,-0.0488498424363625,-0.11166515207445,296.041899,220.177269
1.25414251464285,-0.303854476684253,-0.776315984188337,256.288469,215.958315
0.354082944779782,-0.966755382771976,-2.01450973381435,103.219516,126.631667
-0.295996483060739,-0.700657983026444,-2.36598819083229,16.763333,329.131159
0.863955407166258,1.02853910963827,-0.912247657033316,268.3136,286.376526
-1.66504340807147,0.136901198983604,1.17558628248485,506.58129,305.850069
-0.013773118272557,2.25751322631762,-0.269931715331488,308.200011,314.787909
0.40250462224126,0.451889413528889,-1.37274970937914,154.490319,393.221848
-0.958794386549162,0.641067972731549,0.962767257431005,368.967862,274.535776
-0.129321958316068,-1.36635306815929,0.388964108188981,387.391783,131.957573
0.991014865227371,-0.285547426182722,-1.03279829525789,179.470413,205.331962
-0.52239030995432,-1.18059855546391,0.438065695108774,410.293451,181.267395
-0.460225115470383,-1.5809646796499,0.267335586790394,417.28707,157.183019
0.842335117248368,-0.259557924908607,-1.11760375641764,195.276246,220.942213
0.119227771504207,2.17048623927378,-0.637995631987479,292.851966,336.835593
0.00876454673682838,-0.995115033600283,0.418851484860787,343.267505,164.83257
0.77293569312822,1.30524865387087,-1.06757052387814,267.54517,296.735667
-0.986931289852028,0.0438362079597167,1.82545717583174,444.190688,256.719192
-0.729763979767182,-0.508092305133422,0.946965530599464,431.881849,212.325997
-0.824614635615961,-0.162224748901244,1.37274970937914,431.81795,237.064143
-1.92726948876868,0.298613760051268,1.22181334244574,485.71781,325.089027
0.551313798008786,1.54693831055869,-1.3474909138679,244.110137,371.930095
0.33813064840203,0.592603474275806,-0.205523887163626,299.214037,249.981372
-0.817598623862384,-0.226029056577955,1.10368392827867,394.763911,231.85888
-0.397079696944688,-1.49902890387326,0.314361158051431,443.333892,129.631832
-0.0739389776200989,-0.912247657033316,-2.45762240440889,38.687545,210.00141
2.40928031214796,0.842335117248368,-0.716753070177244,223.222909,308.812663
0.719994354476737,-1.19071309912105,-0.210641747696179,278.23748,178.235075
-0.348755695517045,0.659631227722116,0.192752446540576,339.264113,265.825637
1.19581635594011,-0.542589329495759,-1.0413733681464,252.172333,205.455337
-1.76287201506288,0.0212866627457307,0.853095415419262,531.168951,306.079036
0.0789618883526667,-1.0200762327862,0.416119341746303,337.799274,153.583283
-0.831671475378053,0.800231946802882,0.622723049120314,361.500633,287.316211
-0.488247383927438,0.916050593198315,0.213202740026971,345.926759,284.216453
0.236316849460652,0.0739389776200987,0.0212866627457307,311.284422,227.357082
0.684742391782056,-0.124273282084069,-0.919866823959183,166.700944,236.37752
-0.786510565762491,-0.0363177823487055,1.4400609712286,484.176094,248.381486
1.34130890483236,1.18059855546391,-1.43303389228667,238.588613,326.489331
-0.236316849460652,1.63572047679064,-0.244049081703287,316.451862,346.009513
1.07646738061097,-0.496728361678837,-1.4400609712286,201.405667,196.218399
0.316993214172097,-0.88970115508476,0.38626462123273,304.765573,119.959419
1.50677581061069,0.391666432600858,-0.684742391782056,215.93129,281.901801
1.46890653510976,-1.13650743482863,-1.52254680157138,224.871837,170.283161
-0.288156724522299,0.147019177789024,0.496728361678837,343.363064,237.48196
0.208082136154993,-0.571836764903184,0.144488312207837,319.651765,192.715791
0.0438362079597167,2.45762240440889,-0.346095787306239,303.389106,319.380668
0.867598102434333,0.496728361678837,-0.407941419188885,275.185366,251.436913
-0.966755382771976,0.241470072230908,1.97779313781453,473.709595,275.1108
0.397079696944688,0.356750332963938,-0.18510477917444,297.21811,239.071831
-0.860324140001676,-0.0940430930787016,1.23244682710972,394.763179,239.027559
1.58976355438896,-1.96039148835634,-0.37549453871254,221.618431,119.56181
-1.75114997422944,0.479801380192749,1.17060337087942,445.948198,335.818292
0.637995631987479,1.17060337087942,-0.595590908828565,277.516208,281.693521
-0.0865000314554228,-1.14611335660259,0.499563282235957,369.992981,146.519601
-0.399790688869832,-1.09909123717521,0.488247383927438,392.791742,177.558234
-2.51249701319256,-2.03393606655888,-0.169841402883129,626.469619,292.290799
2.65240725811552,-0.499563282235957,-0.525262676814613,171.601128,148.501093
2.01450973381435,0.995115033600283,-1.05875737687376,230.711934,318.179311
-1.22711274092072,1.10368392827867,0.616654653271996,376.053663,330.350519
1.43303389228667,0.359420261834756,-0.580706082750039,208.258563,280.59972
-0.306477958841968,-1.4191881978619,0.356750332963938,452.81697,113.175134
-1.78707062866264,-2.65240725811552,-0.616654653271996,385.050833,-10.307549
1.4400609712286,0.372808858488616,-0.536795918313634,205.896894,281.236672
-0.119227771504207,0.076450191884726,0.306477958841968,335.149592,230.891922
-0.821101577449406,0.0338121175964198,1.58976355438896,479.392697,255.946742
-0.391666432600858,1.52254680157137,-0.134373933027236,326.524387,341.82585
-0.21832894034638,1.07200834550571,0.0513571123399559,329.890041,281.965581
1.82545717583174,0.516658450422623,-0.563012204451115,211.497189,291.712471
0.126797216205564,-0.954836591643717,-2.40928031214796,69.610374,170.74971
-1.27081013073041,0.61060888156722,2.29074749435689,415.946306,288.795215
-0.849497724938252,0.668998392332415,0.856704181874433,365.237851,276.203717
1.52254680157137,0.399790688869832,-0.762847338498361,223.421518,279.376604
-0.867598102434333,-0.152083752047593,1.26521517023564,403.437105,236.696302
2.74810910322958,0.88970115508476,-0.516658450422623,209.343844,316.3287
0.129321958316068,1.55527696958423,-0.172382456844294,308.740894,283.012314
-0.641067972731549,-0.616654653271996,0.793352584969242,402.847018,206.983816
-1.16564935636544,0.817598623862384,1.78707062866264,412.341854,304.079501
0.723243220699528,1.12700525366775,-0.75950178354485,272.913093,284.81883
-0.364767837433686,-1.22711274092072,0.435311052645773,392.586247,171.768749
-1.07200834550571,1.05875737687376,1.19581635594011,394.433617,315.100176
2.19767845464964,-1.46158070917414,-0.551313798008786,206.503821,125.611482
0.807149390301506,-0.11166515207445,-0.950893697199062,197.874499,237.699668
-0.0513571123399558,-0.746203563962325,0.508092305133422,346.016684,181.454831
0.301233084191088,-2.51249701319256,-0.625765854268473,166.205843,43.032634
0.238892667849114,-0.807149390301506,0.421586758124792,305.14058,81.845499
1.07200834550571,-0.962767257431005,-0.443584993383799,259.841028,186.780558
1.4191881978619,0.531020468249798,-0.42432518923055,180.117749,307.610445
0.267335586790394,-1.01587207201954,-2.14481011722988,89.510326,129.351036
1.60774011966837,0.460225115470383,-0.828137900434687,244.421671,270.296445
-0.0262963339058291,1.43303389228667,-0.367445532417981,298.371047,375.917552
-1.57228652838263,0.653418502909723,0.687911536051589,420.77595,364.485446
-0.269931715331488,-0.796787552319982,0.637995631987479,373.630304,182.483371
1.12229210536627,-1.15095621341549,-1.04568975217935,249.586268,183.91741
1.38571428054967,0.202966982547062,-0.783103333893848,251.694303,248.797643
-0.213202740026971,-0.927539768637665,0.625765854268473,492.468463,90.3897669999998
0.440823665661185,-0.0789618883526667,-0.978813116351503,129.657517,267.416585
-0.116706161982469,-1.18564066531454,0.471389465588488,374.381164,148.077468
0.580706082750039,1.61692669223222,-1.78707062866264,255.673177,340.186831
1.15095621341549,-1.34130890483236,-1.19581635594011,244.794456,179.118219
-0.147019177789025,0.513798885257171,0.101591509420012,329.806968,251.948149
-0.863955407166258,0.282940070530981,1.14611335660259,374.494358,255.036632
-1.21131624319561,0.793352584969242,1.85262543694045,418.384765,305.902871
-0.162224748901244,-1.05875737687376,0.53390596716881,370.160831,164.54463
0.116706161982469,-0.0739389776200989,0.147019177789024,323.741469,218.39037
0.742899617105447,0.343438325514148,-0.440823665661185,155.391951,302.504796
0.733036015104032,-0.525262676814613,-0.220894185147445,282.855595,199.970789
-0.628814464239987,-0.202966982547062,0.986931289852028,377.941078,228.353234
1.67514342844331,0.463010775531561,-0.726499738853455,224.572208,283.824691
-0.962767257431005,0.927539768637665,0.485428207472053,363.135128,300.915282
-1.81236336286033,0.0940430930787016,0.927539768637665,524.867734,316.458312
-1.08997472992474,-0.0689179316599668,1.03707629941914,514.124285,265.163485
-0.616654653271996,-0.644146376652413,0.776315984188337,402.047129,205.56505
1.83887165399534,1.27081013073041,-0.817598623862384,214.620235,344.679013
0.197857134056242,-0.821101577449406,0.604585346583237,327.392431,115.734674
-0.601581798843501,-0.61060888156722,0.817598623862384,462.224835,192.915941
0.878595973762652,0.650321587643559,-0.454664464956894,273.851474,259.674665
1.05875737687376,0.0714282295434126,-1.00336597257717,229.264756,255.336251
0.351418073509011,-0.364767837433686,-1.60774011966837,118.706572,241.611757
-0.513798885257171,0.897165953599211,0.228598720435803,347.501299,284.913126
-0.038823675138062,-0.601581798843501,0.542589329495759,342.798066,190.879339
0.256968879380086,-2.32672286709939,-0.0890138173292169,240.89523,50.063808
0.908457868537385,0.619685998665991,-0.446349707566195,273.758917,258.157044
0.335480387017742,1.96039148835634,-1.10368392827867,280.87745,319.376905
-1.6958721764973,0.536795918313634,0.301233084191088,415.662716,385.533134
-1.64533813413102,0.565948821932863,1.05002570709707,435.549159,342.640885
-1.52254680157138,0.0588809228476808,1.16072378552085,508.465391,287.647821
0.210641747696179,0.119227771504207,0.0237914236895723,312.093337,229.176242
-2.87847701476615,-2.87847701476615,-2.87847701476615,411.763669,-31.625608
1.76287201506288,0.713519298600463,-0.946965530599463,247.417351,285.099517
0.364767837433686,1.53870584855661,-0.380874057516038,290.13345,288.119697
0.0689179316599668,1.89613604074918,-0.571836764903184,293.883883,348.727597
0.814105674155782,-0.215765131452928,-0.999231999862866,182.76465,220.050323
1.40560934407114,1.08094792249234,-1.22181334244574,248.752164,307.788784
-0.121750139366671,-0.177467922852816,0.58962131923639,342.269481,215.273016
-1.08545027044417,0.169841402883129,1.53870584855661,396.445808,256.824452
-0.076450191884726,-1.39891604050989,0.275129454289906,389.1939,89.1423290000002
-0.182557982706481,-1.06757052387814,0.536795918313634,374.514381,166.001341
-1.51461421633577,0.874918262257221,0.427066806061093,390.834512,361.767369
-0.0789618883526667,-0.563012204451115,0.607594358404251,345.720359,194.788915
1.72840252057389,0.625765854268473,-0.897165953599211,247.887636,278.770959
-2.32672286709939,-0.00125206240237489,-0.197857134056242,390.719742,436.411252
-0.665869518001048,-0.619685998665991,0.786510565762491,405.371722,207.107874
0.31173127794009,-0.476993664082371,-1.8812342547096,110.87629,224.564783
-0.70386238003237,-0.697460764393524,0.510943515328731,522.404211,182.266992
-0.0438362079597167,0.231169894660161,0.139429339641993,327.909412,235.447022
-0.874918262257221,0.011268797168804,1.77484141471404,453.238776,253.465616
0.687911536051589,0.432559709397495,-0.647230897017041,149.176096,336.821381
0.231169894660161,0.719994354476737,-1.44715988862754,243.295924,412.546281
0.290767986238692,1.97779313781453,-0.388964108188981,291.346451,302.84963
0.499563282235957,-0.192752446540576,-0.076450191884726,297.138817,212.390177
-0.0664080679950095,-1.3474909138679,0.290767986238692,388.089765,91.8896769999998
1.64533813413102,0.454664464956894,-0.796787552319982,237.005101,274.944946
1.03279829525789,0.114185294321428,-0.89342733125123,217.045994,263.550156
0.190201993371232,0.332832479920312,-1.91147118828749,191.172228,432.994897
0.488247383927438,-1.40560934407114,-1.46158070917414,121.606836,93.0849669999998
0.463010775531561,0.476993664082371,-0.231169894660161,293.59849,244.714392
-0.359420261834756,-1.4400609712286,0.335480387017742,398.666631,162.564531
-0.463010775531561,0.878595973762652,0.220894185147445,345.34373,281.525625
0.154617494654456,-0.853095415419262,0.592603474275806,337.064973,122.28369
-1.00336597257717,0.0613895795169814,1.57228652838263,402.803964,251.096478
0.167301445108997,0.853095415419262,-0.0990747486586204,309.696737,261.78646
-0.200411404194074,-0.665869518001048,0.691087604459134,362.147958,189.389681
0.647230897017041,0.362092755305993,-0.316993214172097,284.829421,240.682927
-0.432559709397495,1.47631205334164,-0.0940430930787016,329.39321,340.880334
-1.08094792249234,1.14611335660259,0.208082136154993,365.482927,348.090934
-0.0588809228476806,1.86673887632533,-0.259557924908607,310.906055,316.747714
0.157152230273319,1.73966372820952,-0.21832894034638,306.08327,289.627385
-0.152083752047593,-1.12229210536627,0.505245219457474,371.086807,159.871845
-1.11293984523014,0.397079696944688,1.91147118828749,402.218596,268.374177
-1.48379943196366,0.849497724938252,0.665869518001048,401.070699,356.271394
-0.595590908828565,-0.684742391782056,0.742899617105447,458.346553,188.844457
-1.0413733681464,1.13650743482863,0.233742598045577,363.966722,333.849193
-0.577744599402985,-0.49389742761052,0.885987291111723,387.919741,214.151348
1.78707062866264,0.647230897017041,-0.904681083056451,246.081493,281.707609
-0.190201993371232,-0.465800033158564,0.749515676584187,355.149076,202.596863
0.853095415419262,-1.79957309902681,-0.10914571882752,267.252958,146.825445
0.803685861395022,-0.256968879380086,-1.05438149344627,172.367293,212.18451
-0.241470072230908,-0.31173127794009,0.803685861395022,354.782,211.669785
-0.625765854268473,-0.75950178354485,0.668998392332415,411.558541,198.131869
-1.15582621544201,0.551313798008786,1.86673887632533,399.795323,278.262876
-0.539690359656064,1.36001185053937,-0.00626035126857337,338.892406,336.582344
1.31707887331116,-0.101591509420012,-0.707074020769573,257.250391,225.783284
0.471389465588488,1.15095621341549,-1.2596595375825,235.51061,390.364104
-0.75950178354485,-0.18510477917444,1.39891604050989,446.176242,233.094528
0.0739389776200987,-0.432559709397495,-1.86673887632533,64.681597,264.673576
1.65511043824015,0.681580109834207,-0.435311052645773,181.968162,322.511731
0.0488498424363623,1.00751716406563,-0.0689179316599668,314.54529,269.552541
-1.37274970937914,0.835215465345297,1.21131624319561,388.336512,295.729554
-0.0990747486586204,-0.604585346583237,0.613628963793511,348.389411,191.469311
0.554231271551798,-0.0664080679950095,-0.842335117248368,147.010589,254.657493
-0.249211992702035,-0.871252346607333,0.67527588900212,496.025394,102.578148
1.77484141471404,-0.460225115470383,-0.619685998665991,162.520387,152.67626
0.893427331251229,-0.416119341746303,-0.285547426182722,277.607203,205.574515
0.429811636692721,-0.463010775531561,-1.72840252057389,124.36703,205.810211
-1.24322152245147,0.560080434227546,1.67514342844331,394.456317,277.348176
2.09733380936837,1.07646738061097,-0.607594358404251,204.140823,339.331277
0.713519298600463,0.407941419188885,-0.539690359656064,151.040332,323.281466
-0.343438325514148,0.106626978198473,0.647230897017041,348.172442,237.702951
-0.838769976690004,-0.0965586152896391,1.20611739713578,392.155898,238.196166
-1.59868725959458,0.644146376652413,0.842335117248368,425.802671,355.332112
0.912247657033317,-0.238892667849114,-1.28212101005616,220.077444,228.01328
0.262148711467555,1.27644515749782,-0.962767257431005,267.36765,388.935612
0.560080434227546,-0.241470072230908,-1.16564935636544,147.044182,227.824505
0.900917158161006,-0.346095787306239,-1.39891604050989,220.36014,220.499295
-0.149550985421342,-0.528139383908199,0.697460764393524,351.698982,198.285054
-0.58962131923639,-0.330186904397919,0.958794386549162,380.702239,222.589752
-0.210641747696179,0.303854476684253,0.285547426182722,337.241456,242.502831
0.0463428795854094,-0.739603759958828,0.343438325514148,335.205193,181.191679
-1.83887165399534,0.293381232121193,1.07200834550571,502.86551,333.129037
-0.739603759958828,-0.154617494654456,1.05438149344627,382.590787,232.832782
0.220894185147445,-0.882285607346064,0.131847525037031,316.144584,174.984476
-0.571836764903184,-0.63186892966784,0.77970516908988,484.197572,186.032213
0.124273282084069,-0.810622628978331,0.580706082750039,345.263937,97.0193840000002
-0.531020468249798,1.18564066531454,0.0990747486586206,345.60237,308.869585
0.565948821932863,-1.37920301797242,0.0789618883526667,280.76162,127.138351
1.46158070917414,-0.824614635615961,-1.57228652838263,218.408627,174.334797
1.13650743482863,0.164762566204284,-0.391666432600858,271.159632,236.111103
-0.75616470797825,-0.0890138173292169,1.46890653510976,468.481139,239.902135
-1.67514342844331,0.616654653271996,-0.0488498424363625,355.905183,397.292681
0.871252346607333,-0.0438362079597167,-1.02429850113113,212.523913,248.258553
0.831671475378053,-0.136901198983604,-1.09909123717521,208.433568,237.602922
-0.991014865227371,0.0237914236895723,1.27081013073041,500.833005,267.80557
0.653418502909723,-1.45433249371731,0.0463428795854094,276.892138,133.873847
1.06757052387814,-1.14129723173609,-1.56372519651115,239.837785,183.978893
0.249211992702035,-0.200411404194074,0.0689179316599668,314.095677,211.179297
-0.449117837709448,-1.67514342844331,0.256968879380086,425.655801,148.378656
0.845910996368134,-0.164762566204284,-0.970758944091136,194.127363,228.436485
-0.205523887163626,0.622723049120314,0.104108913836226,332.01717,258.857142
-0.440823665661185,0.0865000314554228,0.800231946802882,354.424569,238.767353
0.147019177789024,0.601581798843501,-0.0463428795854094,312.493823,251.360029
-1.97779313781453,0.306477958841968,1.18059855546391,485.478295,331.423979
0.793352584969242,1.11293984523014,-0.931396788224743,204.177984,375.848374
0.52239030995432,-0.516658450422623,-0.0714282295434126,294.819475,198.629719
-0.0338121175964196,1.99581516082525,-0.256968879380086,310.155426,314.989818
-1.06757052387814,0.213202740026971,2.25751322631762,444.01469,269.391633
0.0212866627457307,2.05416174130811,-0.418851484860787,299.129226,338.01241
-0.835215465345297,0.0162775257592468,1.25414251464285,385.22886,243.743292
-0.18765277683212,-1.86673887632533,0.11166515207445,417.494994,61.7793729999998
-0.807149390301506,0.77970516908988,0.656521697761549,360.799155,283.894864
0.58962131923639,-1.77484141471404,-0.0288014091315384,260.226697,105.431309
0.491070446210858,1.75114997422944,-1.47631205334164,271.136702,321.73597
0.159687975981129,2.09733380936837,-0.803685861395022,289.310068,342.845854
-0.351418073509011,0.684742391782056,-0.335480387017742,314.279651,403.35051
-0.457443022145722,-1.33517773611894,0.37549453871254,404.619491,172.971315
-0.139429339641993,1.0945216127303,0.0338121175964198,325.014948,276.836274
-0.803685861395022,-0.223460884365049,1.08545027044417,392.295724,231.40682
0.749515676584187,-1.97779313781453,-0.121750139366671,251.162038,113.251248
-0.904681083056451,-0.0037561950583956,1.33517773611894,392.373634,244.489915
0.641067972731549,-0.733036015104032,-1.29940145154036,132.98194,127.74993
-0.101591509420012,-1.23244682710972,0.443584993383799,380.415201,134.500399
0.970758944091136,-0.316993214172097,-1.13650743482863,190.175071,210.260788
2.03393606655888,0.613628963793511,-0.485428207472053,206.370825,298.303348
-0.131847525037031,1.08997472992474,0.0288014091315384,324.953138,276.759214
0.038823675138062,-0.662747148900528,0.383567946148934,336.118749,187.288838
0.288156724522299,-1.15582621544201,-2.12047468772262,94.503631,120.959553
-0.935267713852561,-0.0162775257592469,1.43303389228667,400.5375,245.297942
