R,G,B,x,y
0.658127016952614,0.104455601511438,0.0335507174223856,0.569929878125,0.215084952083333
0.62349245557598,0.631085682189542,0.200602609272876,0.4407607109375,0.487158747916667
0.586922755821078,0.594985434538399,0.225394416360294,0.659148553125,0.6356407125
0.366851332720588,0.573779986213235,0.32571262254902,0.364512684375,0.466364947916667
0.699222898794934,0.634961409824346,0.146942236008987,0.505867409375,0.483382625
0.154993578941993,0.530370991625817,0.36299005565768,0.2096076125,0.220379720833333
0.0813738511029411,0.442986940870098,0.523403735191993,0.2511485390625,0.61018681875
0.647974328533496,0.0832109630310456,0.0404923151552287,0.6446101515625,0.3654769
0.651982243157679,0.453199691074347,0.211066112642974,0.3310422875,0.178412897916667
0.550115540747549,0.580364174836601,0.256235230290032,0.66396425,0.652287102083333
0.716925091911764,0.548270884395425,0.088458154616013,0.54495719375,0.439654516666667
0.311914126327615,0.101352136948529,0.196451810151143,0.8783659609375,0.42096505625
0.680060202205882,0.307857217626634,0.097306321486928,0.4377213328125,0.306588939583333
0.259341069240196,0.542385735804739,0.339667024101307,0.3401181359375,0.60134885
0.710914113562091,0.645917292177287,0.10882337622549,0.5366749,0.527845933333333
0.311471737132353,0.584796185661765,0.360990962009804,0.3543000234375,0.575240404166667
0.704982575061274,0.230374272365196,0.0560907756331699,0.6454551796875,0.433268875
0.52804936427696,0.630925500408496,0.267962162990196,0.393805375,0.447673666666667
0.453941648794935,0.639739047181372,0.380679049223856,0.4121706,0.567339385416667
0.402200661254085,0.571099226409314,0.319957682291666,0.478573553125,0.6293651875
0.680873723447712,0.562087073631536,0.0935653594771241,0.6072005296875,0.514472064583333
0.0326010774101307,0.4239375,0.590290709252451,0.322249946875,0.799731489583333
0.168461767258987,0.488788258272059,0.355735026041667,0.28307715,0.506801125
0.695456967422385,0.55504940257353,0.130991957720588,0.5043785515625,0.413290870833333
0.722087865093954,0.678727979473039,0.141390586703431,0.43880635,0.426177577083333
0.695380412581699,0.332718520220589,0.0805193270016339,0.69762699375,0.539186966666667
0.698639003778594,0.300959456699346,0.0958194316789214,0.4142164296875,0.301177572916667
0.636682968239379,0.425728132659314,0.123073299632353,0.4496357640625,0.344176095833333
0.0724750689338235,0.459719911662582,0.576434857536765,0.244513653125,0.649105604166667
0.335009140114379,0.520397531147876,0.29870303564134,0.2812345375,0.355766139583333
0.710579095179738,0.125360409007353,0.0346358251633986,0.5822595984375,0.2461852
0.463342486213235,0.0707745991625816,0.0822635952818627,0.85588575625,0.4472549125
0.678401705473856,0.570982843137255,0.104024765114379,0.5528351828125,0.489461083333333
0.734847030739378,0.544538028492647,0.0849857409109476,0.533583184375,0.412501064583333
0.116004365808823,0.448150262969771,0.624250293607026,0.4069811875,0.82928570625
0.117489468443627,0.495141365400327,0.527520399305556,0.2747209359375,0.653371564583333
0.215800564236111,0.527428321589053,0.363899203431373,0.2771617375,0.46862279375
0.460662734885621,0.601662428513072,0.337164585886438,0.43142495625,0.54341419375
0.227956035539215,0.486931117238562,0.336876263786765,0.4373887328125,0.680797804166667
0.307659466911765,0.520848728553922,0.313209405637255,0.5229409078125,0.70536635
0.648182495915032,0.386951669730392,0.122942797691993,0.4371372390625,0.33141874375
0.657585260927287,0.365628267973856,0.117794372957516,0.433816853125,0.324662585416667
0.243659083946078,0.507771931168301,0.315614596098856,0.40318494375,0.6307885
0.0857563699959149,0.430805249183006,0.573691291360294,0.1233277796875,0.461352745833333
0.792988051470588,0.26730393433415,0.0538055810866012,0.4243021859375,0.265966841666667
0.73785125612745,0.659045292075163,0.0900376710580064,0.5454107671875,0.53556625
0.642813942504085,0.52197163500817,0.144540045445261,0.45138445625,0.363053041666667
0.653457286560457,0.325963235294118,0.10143981055964,0.4527447171875,0.3190875
0.176438955269607,0.495189057393791,0.356739328022876,0.280659071875,0.50065608125
0.765893624897875,0.448742225796569,0.0367667356004901,0.576340384375,0.400911283333333
0.74069056372549,0.163735957924836,0.0350192121119281,0.5484984265625,0.250508658333333
0.583678206699346,0.636426700367647,0.239657552083333,0.4063355515625,0.38929850625
0.328514386744281,0.510769607843137,0.304709814133987,0.488616059375,0.668104522916667
0.675778530943627,0.621060674530229,0.154457273794934,0.4551222625,0.386986866666667
0.598889054840686,0.49666565819036,0.204315231821895,0.3973454359375,0.348339585416667
0.0633396905637254,0.487152803308824,0.625566916870915,0.24543714375,0.684462504166667
0.0767503702001633,0.459225617851307,0.508766710069445,0.533104575,0.928929508333333
0.647576376123366,0.579483634599673,0.155975732741013,0.6710561140625,0.605995572916667
0.750734962214052,0.695745838439542,0.159704222834967,0.6496483328125,0.576862797916667
0.707293198529411,0.506929266237745,0.109081788705065,0.6512526546875,0.518082839583333
0.579049951491013,0.051447367749183,0.0258374693627451,0.7989731296875,0.485672697916667
0.479056347017974,0.0314309002246731,0.0216914573120915,0.775521734375,0.4061741
0.492872931985294,0.0367691865808823,0.023567325367647,0.7683496671875,0.4093877875
0.144966847937091,0.437271458843954,0.467181104473039,0.41099741875,0.773565122916667
0.696722503063725,0.570173674938726,0.131378140318627,0.503431315625,0.425201472916667
0.699768216401143,0.506798968545752,0.0777100566789215,0.5626139453125,0.448021397916667
0.68557151245915,0.658910794526144,0.163718073427287,0.441833315625,0.466031195833333
0.0571431781045751,0.392634880514706,0.613270348243464,0.1462741109375,0.590521495833333
0.453988013174019,0.631630987030228,0.36448761744281,0.272357003125,0.25325651875
0.713851383782679,0.331686963848039,0.0693469030841502,0.6619836421875,0.47602963125
0.214847911560457,0.474198299632353,0.321988025939542,0.4258162765625,0.678115829166667
0.542867404513888,0.622910475388072,0.236215099060458,0.5111184234375,0.6224417125
0.0627404513888888,0.373566712622549,0.570150428921569,0.061942084375,0.37608905
0.0737500765931372,0.437144403594771,0.515330295138889,0.2474096546875,0.5630587125
0.563427032271242,0.594613306781046,0.248964231004902,0.6492080375,0.645501791666667
0.308003421160131,0.585530062806373,0.336203367544935,0.622275990625,0.774562752083333
0.701238945057189,0.199694316789215,0.0421134344362745,0.71829474375,0.473668608333333
0.0494907960580065,0.445106055964052,0.530298930249183,0.3366106046875,0.7382179375
0.554261412377451,0.605331086601307,0.273619025735294,0.6417472515625,0.654893591666667
0.222522301368464,0.501986838745915,0.327381382761438,0.3242371078125,0.599239695833333
0.713542253880718,0.285322010314543,0.0488067044526143,0.5566256484375,0.34766550625
0.596696129493464,0.0667131204044117,0.0356265063316993,0.634554190625,0.333486014583333
0.693033879697712,0.29730784058415,0.0737832797181372,0.51925149375,0.33599245625
0.709417790032679,0.161507493361928,0.0463630387050653,0.69149190625,0.424150904166667
0.469622255412581,0.579103298611111,0.267872421364379,0.3972714125,0.486520533333333
0.645947903901144,0.401674019607844,0.118992659824346,0.5028279140625,0.365958685416667
0.148502655228758,0.469510863459968,0.376078316482843,0.2706426265625,0.519552658333333
0.731791296466503,0.679028964971405,0.152041539011438,0.4624466578125,0.407352510416667
0.426304164113562,0.595117417279412,0.341578712214052,0.4660619703125,0.588825045833333
0.601944521037581,0.63054585375817,0.23191295189951,0.4918024234375,0.547422058333333
0.290325942095588,0.54640718188317,0.339675947201797,0.3733004390625,0.597526339583333
0.318180976817811,0.0423372778799019,0.0460195567810457,0.7728295296875,0.2412149375
0.71218479370915,0.172302262050653,0.0485633680555555,0.6846819890625,0.42727439375
0.570204184538399,0.0328642131331699,0.0264495634191176,0.672339146875,0.317082664583333
0.71462406811683,0.188894658905229,0.0512395450367646,0.6771592796875,0.431059985416667
0.568550283394608,0.598662160437091,0.195444891237745,0.5353828953125,0.6402077625
0.4041640625,0.613810189440359,0.38008416309232,0.4534633046875,0.592300889583333
0.4302515063317,0.599752476511438,0.338267335580065,0.4699592203125,0.603007220833333
0.707447010314542,0.645273080065359,0.15521240553513,0.48878095625,0.45779025625
0.634783394607843,0.0703894505718953,0.0380453814338235,0.763755096875,0.501685854166667
0.75146715430964,0.147518829146242,0.0822874923406861,0.7914530203125,0.5882306375
0.758675257863561,0.461387420853758,0.0412553104575163,0.5861007515625,0.430621560416667
0.359382595486111,0.524200750612745,0.29674991064134,0.2981499484375,0.362413254166667
0.436534326491013,0.543773667279411,0.288350822099673,0.3156097109375,0.341377454166667
0.111656709558823,0.516175525939542,0.494662071078431,0.3679982859375,0.72985973125
0.650095766952614,0.626858762254902,0.163979932598039,0.622911153125,0.611933575
0.726562002144607,0.179217039419934,0.0433761488970588,0.501177021875,0.241699220833333
0.300336486417484,0.58639146752451,0.353732715482026,0.3578137203125,0.542984145833333
0.663430338541666,0.664869523590686,0.18108109936683,0.4249832,0.4095078
0.13736736621732,0.534987872753268,0.464970013786765,0.376697146875,0.723909325
0.551310100081699,0.600959929023693,0.269634318831699,0.5605443375,0.671827095833333
0.718894429125817,0.15136168555964,0.0357411151960784,0.563031665625,0.251454733333333
0.356584124795751,0.530293121936274,0.304768931270425,0.5280412953125,0.697392745833333
0.483783994587418,0.624966847937091,0.353696269914215,0.572965040625,0.718025929166667
0.155512063419117,0.54729083690768,0.372474685968137,0.5160167609375,0.749696608333333
0.300470090379902,0.509163539113562,0.325394275939542,0.4699366703125,0.653910510416667
0.0464751327614379,0.392351447610294,0.616608289930555,0.1809362828125,0.7188509375
0.288718520220588,0.501207426981209,0.320921287785948,0.47530915,0.664204660416667
0.594767131331699,0.57621409058415,0.202754289215686,0.6698621890625,0.629259335416667
0.368814019097223,0.0868978247549018,0.151103349673202,0.86902183125,0.428689035416667
0.602202984579248,0.618769122753268,0.211748021343954,0.4359688921875,0.488795947916667
0.557916590073529,0.0593378395629085,0.0265369178921568,0.82566928125,0.464432072916667
0.713686631944444,0.278018050449347,0.0625275735294117,0.6948080484375,0.493042729166667
0.739802862030228,0.172687193627451,0.0362844796772875,0.5558801203125,0.268683166666667
0.744535896650326,0.238606170853758,0.0511430632148692,0.4623941078125,0.26379329375
0.473731362336601,0.644915594362745,0.338338120404412,0.372117753125,0.409571045833333
0.0440645424836601,0.437593213848039,0.61308425245098,0.2205354203125,0.615544947916667
0.739793109170751,0.538838618259804,0.0727141033496731,0.556290609375,0.432747995833333
0.492815436070261,0.598634497549019,0.302046402675653,0.454266359375,0.5361172875
0.668978732638889,0.649199359170751,0.176383246527777,0.434114215625,0.46082244375
0.631389642054738,0.0956197533700979,0.0400856821895424,0.616810525,0.183987122916667
0.616750485089869,0.0959902726715685,0.0364939746732026,0.4980676328125,0.15378393125
0.508991676879085,0.596199448529412,0.309827154820261,0.610211646875,0.681498185416667
0.660607575061274,0.177567708333333,0.0420139144199346,0.5875874,0.32800283125
0.225509574142157,0.518944074244281,0.33916805810866,0.3267950984375,0.48193256875
0.662617723651961,0.302610077103758,0.0950636871936274,0.4490382421875,0.310728914583333
0.374982026143791,0.612366064133987,0.368035756229575,0.3873187625,0.563091910416667
0.766891467524509,0.548017488766339,0.0652229753880718,0.5540681578125,0.415455685416667
0.532202882455065,0.631970575469771,0.265944304023693,0.3945839203125,0.44750920625
0.450604166666666,0.597254097732843,0.340453278186274,0.413755584375,0.539670539583333
0.413554138582516,0.535242264093137,0.279106872957516,0.528269109375,0.6817242125
0.596101192299836,0.612202231413398,0.170106004901961,0.5346984828125,0.627466314583333
0.715974851919934,0.656904309640523,0.159025020424836,0.4863626875,0.45603039375
0.159110434538398,0.491334124795752,0.307149969362745,0.39530229375,0.665503095833333
0.40521826491013,0.59060036254085,0.333294909109477,0.2638160515625,0.290689975
0.677183797998366,0.351284581801471,0.12511030688317,0.4037320953125,0.308226077083333
0.644571844362745,0.526604064542484,0.149808657577614,0.46146670625,0.3670267875
0.680626327614379,0.597236825980392,0.0955933542687907,0.5522227546875,0.5158050625
0.710853936887255,0.570954822814542,0.100397007761438,0.5422132796875,0.459431302083333
0.504729166666666,0.579264220792484,0.234424045138889,0.5201852515625,0.6459672
0.295500638276144,0.585306040645425,0.353554355596405,0.3554039484375,0.543419835416667
0.638038858251633,0.655939338235294,0.172897926879085,0.518985584375,0.592427070833333
0.369796019709967,0.0319340788398692,0.0236040390114379,0.786777334375,0.347548902083333
0.419142258986928,0.622401041666667,0.367497574550654,0.36043079375,0.428517960416667
0.220665479473039,0.485769033394608,0.318548955780229,0.4203726859375,0.6610054
0.735309512867647,0.38621133323121,0.0372984579248366,0.5801165953125,0.384861672916667
0.662606962316176,0.393871910743465,0.161782858455882,0.369556571875,0.277215404166667
0.265641684538399,0.53101979932598,0.329868438521242,0.373081678125,0.6080603875
0.610669436785131,0.512503714767157,0.154558529922385,0.6899900875,0.615255739583333
0.395250957414215,0.03118070874183,0.0239568525326797,0.76267841875,0.3473121375
0.391258489072712,0.592297206903595,0.345934793709151,0.3613467390625,0.446522589583333
0.700657832924836,0.287528850081699,0.0576975464665032,0.631621578125,0.440535754166667
0.698643318525326,0.248039305044934,0.0682994025735293,0.5084800015625,0.314434858333333
0.144443665747549,0.513979638991013,0.377325469771242,0.4788613890625,0.758791979166667
0.233933159722222,0.540592473447712,0.346603732638889,0.3345077078125,0.620331602083333
0.632126008476307,0.61346204810049,0.186903492647058,0.426437715625,0.381719754166667
0.426720511642157,0.0221830575980392,0.0213003216911765,0.971266009375,0.6489522875
0.60966397314134,0.0657150097017973,0.0287162734885621,0.501293040625,0.0967936125
0.744026156556372,0.460074780433006,0.051971417994281,0.55660916875,0.389687314583333
0.553645935457516,0.588048853656046,0.257264373978758,0.659130634375,0.650688858333333
0.538905650020425,0.042125612745098,0.0213045598447712,0.8014711890625,0.466743727083333
0.214019186580882,0.485081265318627,0.321619881025327,0.2645757515625,0.409978627083333
0.739198108149509,0.215573299632353,0.0419529462826797,0.5447115890625,0.318394970833333
0.406887331495098,0.625336792790032,0.387595243566176,0.4475619328125,0.598722033333333
0.191792662377451,0.510643765318627,0.319634867749183,0.328527940625,0.533615641666667
0.370923981311274,0.571912122140523,0.317338375714869,0.3709301875,0.48519191875
0.240496144812091,0.516972234987745,0.34000745506536,0.2814634609375,0.447644183333333
0.684775007659313,0.454646254595589,0.0988970843545751,0.520155603125,0.385292372916667
0.0741547691993463,0.436130795547386,0.514531377655229,0.246911615625,0.561725716666667
0.186073031556372,0.482983455882353,0.386577997344771,0.4364439375,0.75366876875
0.0557377833946078,0.438978273080065,0.586643892973856,0.2270755484375,0.655669075
0.764603362438725,0.266470664828431,0.054812385110294,0.44456070625,0.25614026875
0.714449844260621,0.17384272875817,0.0491319189133986,0.6787830328125,0.425843616666667
0.563994574652777,0.614699652777778,0.24395534620098,0.447221028125,0.508976602083333
0.600457554636437,0.639110996221405,0.240767999387255,0.492549965625,0.555692179166667
0.172235051572712,0.493781505310458,0.396627770118464,0.244634621875,0.43415390625
0.412855366625817,0.537347413705065,0.282996400122549,0.5310478296875,0.684511960416667
0.703419628267973,0.67942027930964,0.176354421977124,0.4580720984375,0.4784692375
0.70887944240196,0.443832197201798,0.0536043070874183,0.5901467359375,0.44636238125
0.727672360089869,0.676382199754902,0.118418913398693,0.5298215953125,0.557377777083333
0.283676853553922,0.542594809538399,0.339167330473856,0.3682217671875,0.60024221875
0.720004033905228,0.234569087009804,0.056719975490196,0.679646090625,0.448735785416667
0.706132914624183,0.191448797487745,0.0535053487540849,0.6489752671875,0.42186341875
0.711592575571895,0.549089409722222,0.0917379748774509,0.5436435171875,0.443088558333333
0.733857945261437,0.298988830167483,0.0713544092116012,0.3967422125,0.23863193125
0.223472388174019,0.515866600285948,0.335565397773693,0.32873130625,0.48518005
0.585121157577614,0.0943939440359476,0.03275297436683,0.5587300359375,0.0982807104166667
0.163113983353758,0.467067746629902,0.386168785743464,0.253354996875,0.500376497916667
0.733401399101307,0.479504672181373,0.0504853451797385,0.574102840625,0.436298958333333
0.568129148794935,0.609266697303921,0.259006676368464,0.636234340625,0.647820116666667
0.662704159007353,0.212241102430555,0.0382993515114379,0.603014703125,0.35488855
0.568572201797386,0.662998187295751,0.362325635723039,0.6950221921875,0.739786008333333
0.702396471609477,0.559422449448529,0.114705141952614,0.5121023359375,0.426419925
0.40254407935049,0.578345945669935,0.304426470588235,0.379206453125,0.488007639583333
0.610196295445261,0.468664100796569,0.192444367851307,0.3969799453125,0.340829927083333
0.689058938419117,0.628584546058007,0.159105226205065,0.4753098140625,0.403908245833333
0.0692771267361111,0.453211843852124,0.575595307393791,0.24187483125,0.636870922916667
0.652927415236928,0.656127961601307,0.157988613153595,0.5216595484375,0.587870320833333
0.505640088848039,0.561181653390523,0.281118974673203,0.3159818421875,0.302158545833333
0.0552357919730391,0.343969515931372,0.512220664828431,0.28089496875,0.82988320625
0.725263148488562,0.484929815155229,0.100599711499183,0.6661515671875,0.524006035416667
0.126279271343954,0.470875906352124,0.436439414828432,0.2756015890625,0.574017272916667
0.542036637050654,0.524504595588235,0.25956343188317,0.3477022125,0.331243277083333
0.276873761744281,0.492114851409314,0.312511820874183,0.4848876734375,0.67939344375
0.737872970281862,0.142829107945261,0.0700521982230391,0.7739854109375,0.585509754166667
0.491371859681372,0.612738804636438,0.302417330473856,0.479242165625,0.586247466666667
0.720638735702614,0.660061044730392,0.161321959252451,0.4859762421875,0.451917683333333
0.268450865502451,0.505946091196895,0.333899701286764,0.433480009375,0.64710815625
0.459570440155229,0.117337341707516,0.13798761744281,0.656808834375,0.165600202083333
0.618696767769608,0.658921440972222,0.321286292381536,0.744840765625,0.751765327083333
0.32191219873366,0.563245927798202,0.361908458435457,0.245066321875,0.242404072916667
0.118984323937908,0.497181117238562,0.372478170955882,0.360776215625,0.686722804166667
0.26127863306781,0.565831737642974,0.352065423304738,0.3366690265625,0.56807046875
0.0888218954248365,0.453801904616013,0.600952844158497,0.445762390625,0.902763779166667
0.128370621425653,0.512499974468954,0.3777895092933,0.5481255390625,0.819502964583333
0.487698810253268,0.602520169526144,0.269060993668301,0.390910871875,0.459911983333333
0.742036203022875,0.186172513276144,0.0400068933823529,0.5497642390625,0.303501160416667
0.577804253472222,0.611858149509804,0.248390267565359,0.633526909375,0.643578389583333
0.0454835835375816,0.392160909415849,0.613934487336601,0.161718,0.577304916666667
0.292659096711601,0.528497038398693,0.3250570874183,0.4017887203125,0.612635083333333
0.692492315155228,0.131678232230392,0.0441075622957516,0.6912122625,0.411104485416667
0.714568729575163,0.203832056781045,0.043485498366013,0.705681125,0.4556340125
0.251419309129902,0.520924734477124,0.322069393382353,0.3778988640625,0.614240854166667
0.52489870557598,0.622527394812091,0.330092613868464,0.633904328125,0.682990247916667
0.713293734681372,0.679688368055555,0.181372574550653,0.479944971875,0.47915025
0.508409517973856,0.0477604549632352,0.0255831163194444,0.75851656875,0.409147875
0.184249170241013,0.539555198120915,0.341321614583333,0.216345053125,0.2541996125
0.705468724468954,0.181313751021242,0.0456177491830065,0.6356671515625,0.3973976
0.0897829733455882,0.446794717626634,0.529900148080065,0.2198106234375,0.529529483333333
0.542197061376634,0.631608034620098,0.258216311785131,0.397372375,0.449048925
0.270130884906046,0.508718864889706,0.329734106924019,0.427909584375,0.643422620833333
0.411146522671569,0.612497574550653,0.370585426879085,0.406917146875,0.578601147916667
0.753935112847222,0.706930364072712,0.14937118310866,0.453052740625,0.449811447916667
0.5007191967933,0.578690589256536,0.237360051572712,0.518959928125,0.64621051875
0.705742417279411,0.272248468137255,0.0760059614991829,0.394619715625,0.20446818125
0.373220971200981,0.614182738459967,0.369105992136438,0.3856875296875,0.562531729166667
0.618266263276144,0.604872804330065,0.190256752961601,0.6479212328125,0.618815725
0.437122153288398,0.54959765625,0.267790887969771,0.5060315390625,0.65605608125
0.513497791564542,0.0359960299223856,0.0206733558006536,0.7996582265625,0.457443125
0.751083946078431,0.26333509497549,0.0588744893790849,0.441167003125,0.274405295833333
0.524297423917484,0.598734426062091,0.292450265522876,0.613416921875,0.670592975
0.70567484936683,0.530319610396242,0.103553627961601,0.5190487421875,0.40850344375
0.619095320159314,0.613326746323529,0.183187091503268,0.601217275,0.6294676875
0.551915236928105,0.0529703712214052,0.032152854370915,0.7109575140625,0.378255285416667
0.262483826082516,0.506010008169935,0.339228566687091,0.4470300359375,0.656005241666667
0.302716005412582,0.533713656556372,0.32932262305964,0.39072215,0.59604291875
0.0150595128676471,0.175360498366013,0.306835529003268,0.251976921875,0.9998654375
0.668959763071895,0.386614583333334,0.155470843545751,0.3725921390625,0.280006152083333
0.234671734579248,0.490335197099673,0.337174823835784,0.440599896875,0.673967939583333
0.72462797436683,0.643879276450163,0.104278147977941,0.6121533515625,0.540103808333333
0.714600924223856,0.295814810559641,0.06421297998366,0.691520846875,0.4949068
0.628056244893791,0.629941265829248,0.20834428615196,0.47945110625,0.509472647916667
0.704028096915849,0.678669245302287,0.162542317708333,0.4321656625,0.43089071875
0.678434755412581,0.343541092218137,0.120155701082516,0.4013858375,0.304419708333333
0.113355724060457,0.531494217218137,0.350088809742647,0.605689521875,0.88363955625
0.713338490604575,0.203962686376634,0.0426587520424836,0.70732631875,0.457008889583333
0.689607485702614,0.074660143484477,0.0422734885620914,0.759962953125,0.52383720625
0.645226039113562,0.619623289419934,0.174015076082516,0.642963146875,0.609957720833333
0.667851102941176,0.475162466809641,0.068033815870098,0.5765698015625,0.46971276875
0.644639705882353,0.115259548611111,0.036938725490196,0.6046133765625,0.315018345833333
0.559155203227124,0.685927836499183,0.378390088848039,0.647031096875,0.713401039583333
0.386471277573529,0.53587602124183,0.298356260212418,0.3076596796875,0.358583860416667
0.381275148080065,0.0377883093341503,0.0267121502246732,0.7508618484375,0.27493975625
0.0378288271037581,0.474928321589052,0.615911241319445,0.2872643890625,0.735620897916667
0.428583078022876,0.323655292585784,0.107951720792484,0.916964328125,0.9891055625
0.683764246323529,0.501566393484477,0.0798965226715685,0.5644027421875,0.457474260416667
0.427175372753268,0.586322737949346,0.348198210273693,0.3368406640625,0.378330235416667
0.211919092116013,0.544074525122549,0.374290185866013,0.2038186421875,0.321282864583333
0.247187806372549,0.53169300194036,0.353197150735294,0.2877697734375,0.454792366666667
0.354674530228759,0.0856152343749999,0.147394173815359,0.8881179609375,0.442418660416667
0.458591171364379,0.0320818780637254,0.0206010518790849,0.8065013171875,0.429812254166667
0.753197865604575,0.703410641339869,0.152821180555555,0.6337267171875,0.581910554166667
0.403166053921569,0.607304227941176,0.381048419628268,0.3420749265625,0.395637041666667
0.405144365298202,0.536363166360294,0.296835082209967,0.3009261203125,0.3307257
0.767965647977941,0.449481860191994,0.0380167994281045,0.591085128125,0.424238916666667
0.144072227328431,0.490420572916666,0.401452997344771,0.4659709203125,0.779115002083333
0.716728668811274,0.221997842626634,0.0565926521650326,0.6667258328125,0.439190652083333
0.718210567299836,0.14295609936683,0.0347720205269607,0.57308790625,0.2527907125
0.70961270680147,0.56515105443219,0.0978186274509803,0.536768346875,0.453172020833333
0.714121144812091,0.221109949448529,0.0484089052287581,0.704964875,0.476035975
0.105979651756536,0.50698362183415,0.447861047283497,0.5147382421875,0.843939891666667
0.465476881638072,0.580839448018791,0.299853553921568,0.406139684375,0.51361255
0.68446910743464,0.668357715482026,0.190343801062091,0.464745175,0.48685631875
0.397644582312092,0.0813868974673202,0.129743987438725,0.8696417421875,0.436565491666667
0.333230787888072,0.559412173202614,0.325708205678105,0.3634004453125,0.488458508333333
0.240788436989379,0.499852353962419,0.338006867851307,0.4625343421875,0.687962958333333
0.710229434742647,0.553043172998366,0.0945902267156862,0.5429393734375,0.446281945833333
0.485941023284314,0.542888978247549,0.285971086090686,0.679447271875,0.680518370833333
0.0467318601919934,0.457850005106209,0.634205984477124,0.13814434375,0.405275425
0.480659428615196,0.601014718647876,0.319042343239379,0.43143511875,0.532655864583333
0.720600081699346,0.408593469158497,0.0851483992034313,0.6673864234375,0.500140522916667
0.40910919628268,0.0372406045751633,0.0177697610294117,0.7378068875,0.254120622916667
0.387706073835784,0.0370622574550653,0.0206037071078431,0.745844753125,0.247227939583333
0.633570082720588,0.62963121680964,0.200836716196895,0.4845261546875,0.510061247916667
0.69211820874183,0.168046747344771,0.0450566916870914,0.4727766109375,0.189646354166667
0.640970179738562,0.487337341707516,0.136101141237745,0.4511502359375,0.3559813375
0.141121119281046,0.492472503063726,0.463887905943628,0.2995054671875,0.657945085416667
